Unnamed: 0,City Code,City,Average share of the built-up area of cities that is open space for public use for all (%) [a],Average share of urban population with convenient access to open public spaces (%) [b],Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Happiness_Score,Cost_of_Living_Index,Healthcare_Index,Absolute value in thousands,Urban population as percentage of total population,Economy
4959,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,41997.23,74.19676,5702
4960,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,191251.974,78.18547,5706
4961,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,459853.604,86.48504,5703
4962,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,4957495.637,56.42435,5704
4963,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,85333.015,50.55786,5705
4964,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1647993.907,72.80611,1400
4965,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,724664.454,55.63849,1410
4966,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,2173354.46,41.72529,1420
4967,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,326149.801,74.88008,1460
4968,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,740454.271,77.46164,1430
4969,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,281836.359,72.19918,1450
4970,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,109132.839,85.02114,1500
4971,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,149821.161,75.43768,1520
4972,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,199663.912,82.27671,1560
4973,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,49212.01,67.56317,1530
4974,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,5006707.647,56.53384,1550
4975,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1136758.056,80.00202,1540
4976,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1170456.14,80.22243,1600
4977,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,2258687.475,42.05899,1601
4978,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,2372658.361,67.56272,1610
4979,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,619470.61,65.51163,1612
4980,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,7195399.366,56.23261,1614
4981,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1709226.962,48.45754,1615
4982,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,693102.808,83.45031,1620
4983,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,4793069.596,55.06941,1640
4984,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,4777555.67,55.17057,2623
4985,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,15513.926,23.9155,2622
4986,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1350396.107,81.48708,2621
4987,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,396649.647,84.73392,2711
4988,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,213638.051,89.38903,3412
4989,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,179939.967,89.71327,3916
4990,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,33698.084,87.65768,3919
4991,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,740108.409,77.46603,3905
4992,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,5779793.46,52.70736,1
4993,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,5852957.088,59.85641,4
4994,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1342442.278,40.43309,8
4995,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,392026.279,39.36428,12
4996,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,933979.563,40.56047,16
4997,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,16436.436,58.68674,20
4998,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,670466.96,35.05687,24
4999,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,75073.359,62.64931,660
5000,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1326097.214,39.37579,28
5001,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,3364258.044,48.60618,32
5002,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,2504011.804,75.39309,51
5003,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,3360600.973,58.42563,533
5004,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,445908.39,77.40921,36
5005,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,5074190.42,65.58218,40
5006,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,6864175.22,55.25699,31
5007,KE_NAIROBI,Nairobi,15.4,17.9,July,2030,70,High,35,95,5.0,50,65,1413076.243,83.25935,44
5008,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,NOT APPLICABLE,NOT APPLICABLE,48
5009,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,50330.837,29.58893,50
5010,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2789.599,69.4836,52
5011,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,49787.283,78.30825,112
5012,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,41.142,87.80163,56
5013,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,81.528,87.81252,84
5014,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,44911.664,72.54636,204
5015,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,16.055,100,60
5016,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,97.51,24.7871,64
5017,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,47678.56,93.24918,68
5018,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2759.528,65.54835,535
5019,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,104.924,46.1523,70
5020,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,28202.414,87.62312,72
5021,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,9054.576,61.83148,76
5022,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,10711.138,60.77914,92
5023,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,429.846,84.72253,96
5024,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1574.679,90.82824,100
5025,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,184424.144,45.63354,854
5026,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,283.082,32.77197,108
5027,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,9206.17,83.27537,132
5028,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,11873.46,98.41559,116
5029,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,450.428,48.58791,120
5030,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,16393.827,54.13784,124
5031,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,62.806,100,136
5032,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,821.498,48.58306,140
5033,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,13625.507,73.72129,148
5034,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,27.904,76.50865,152
5035,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,3111.789,53.56988,156
5036,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2972.271,76.82219,344
5037,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,223908.968,89.27756,446
5038,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,32.995,52.78715,158
5039,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,473.312,81.09262,170
5040,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,6290.166,79.02942,174
5041,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,27523.563,37.11521,178
5042,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,15800.53,17.59775,180
5043,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,638.84,70.85149,184
5044,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,18084.248,29.03399,188
5045,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,34051.103,63.24237,384
5046,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,41008.596,82.87756,191
5047,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,72.865,100,192
5048,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,7104.274,47.6457,531
5049,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,22460.393,27.11687,196
5050,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,19933.769,88.83862,203
5051,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1415605.906,70.62589,200
5052,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,7485.887,100,208
5053,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,763.371,100,262
5054,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,24027.999,82.40642,212
5055,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,54129.764,84.32281,214
5056,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,959.412,32.52299,218
5057,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,7114.987,72.28031,818
5058,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,127582.053,51.76184,222
5059,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,17.253,77.83999,226
5060,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,5432.243,85.78813,232
5061,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,34211.272,56.72972,233
5062,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,3850.14,61.45374,748
5063,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,11016.041,78.70167,231
5064,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,197.829,89.33031,230
5065,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,965.922,68.06725,238
5066,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,10515.199,76.07274,234
5067,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,NOT APPLICABLE,NOT APPLICABLE,242
5068,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,6104.474,89.44563,246
5069,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1247.129,79.96937,251
5070,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,74.988,74.15489,250
5071,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,11982.523,87.76487,254
5072,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,19486.952,66.73212,312
5073,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,125151.725,44.77278,474
5074,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,6554.224,79.15255,175
5075,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1999.678,77.20733,492
5076,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,4283.355,47.78627,638
5077,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1289.441,71.42056,258
5078,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1305.985,26.53467,266
5079,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,149296.378,26.85552,270
5080,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,NOT APPLICABLE,NOT APPLICABLE,268
5081,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,3.869,82.01709,276
5082,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,54.583,44.77116,280
5083,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,986.172,61.96492,288
5084,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,5565.475,86.59761,292
5085,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,68147.584,83.81575,300
5086,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,65543.452,83.6429,304
5087,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,366.669,87.93716,308
5088,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,399.728,98.66593,316
5089,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,362.472,90.09205,320
5090,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,407.579,45.73528,324
5091,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,35.862,100,624
5092,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1031.822,99.85297,328
5093,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,324.86,63.48644,332
5094,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2774.523,92.66258,336
5095,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,3263.651,68.49437,340
5096,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,3657.494,63.87106,348
5097,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,82762.675,78.93083,352
5098,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,NOT APPLICABLE,NOT APPLICABLE,356
5099,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,38775.85,63.39033,360
5100,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,32.771,100,960
5101,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,10059.703,82.77185,364
5102,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,57.152,89.2972,368
5103,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,130.367,38.87113,372
5104,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,180.746,95.66044,376
5105,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,20003.638,56.42329,380
5106,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,16622.388,41.40501,388
5107,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2484.863,48.48924,392
5108,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,848.033,28.55177,400
5109,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,12700.006,64.92257,398
5110,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,0.561,100,404
5111,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,11724.522,64.30749,296
5112,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,9642.912,75.14176,408
5113,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,390.338,94.4397,410
5114,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1514994.08,40.14196,414
5115,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,292150.1,62.84106,417
5116,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,NOT APPLICABLE,NOT APPLICABLE,418
5117,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,92921.017,80.12858,428
5118,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,52800.825,73.56423,422
5119,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,5266.881,66.75128,426
5120,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,10134.951,93.52548,430
5121,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,57544.258,74.27447,434
5122,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2804.356,60.34889,440
5123,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,118514.802,92.70406,442
5124,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,11933.395,93.18697,450
5125,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,21128.221,60.02445,454
5126,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,63103.942,33.4274,458
5127,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,148.72,62.16917,462
5128,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,26569.401,65.55121,466
5129,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,51290.214,82.04923,470
5130,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,4564.57,100,584
5131,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,7435.378,40.89447,478
5132,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,8321.287,42.89111,480
5133,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1701.338,69.93982,484
5134,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,4714.24,90.60416,583
5135,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2501.946,34.00052,498
5136,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,6282.074,57.30025,496
5137,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,7394.813,83.63084,499
5138,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2558.928,70.63786,500
5139,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,697.086,93.21078,504
5140,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,35604.443,45.23962,508
5141,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,24944.243,20.88597,104
5142,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,36687.569,81.78584,516
5143,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,512.683,45.04617,520
5144,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,28712.294,51.18747,524
5145,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,543.425,95.39439,528
5146,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,44.733,81.06554,530
5147,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,5830.563,62.66209,540
5148,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,1305.425,41.85048,554
5149,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,134534.107,83.50126,558
5150,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,122.704,24.91101,562
5151,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,3174.727,45.50143,566
5152,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,3736.327,70.61146,570
5153,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,621.696,70.86867,807
5154,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,4.301,9.8555,580
5155,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,40226.395,68.6715,579
5156,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,40920.707,42.8743,512
5157,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,56987.625,34.9904,582
5158,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,2910.056,60.76162,586
5159,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,13.358,100,585
5160,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,33133.395,25.34982,591
5161,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,17943.803,94.75076,590
5162,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,NOT APPLICABLE,NOT APPLICABLE,598
5163,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,312.529,75.28916,600
5164,MY_KUALA_LUMPUR,Kuala Lumpur,19.8,46.1,March,2030,75,High,25,160,5.5,55,70,5495.67,87.83508,604
